emdb_id,resolution,fitted_pdbs,deposition_date,map_release_date
EMD-30405,2.3,,2020-07-26T00:00:00Z,2021-06-16T00:00:00Z
EMD-30207,3.1,,2020-04-08T00:00:00Z,2021-06-16T00:00:00Z
EMD-30208,3.2,,2020-04-08T00:00:00Z,2021-06-16T00:00:00Z
EMD-30342,3.9,7cec,2020-06-22T00:00:00Z,2021-06-23T00:00:00Z
EMD-23902,3.41,7mkp,2021-04-26T00:00:00Z,2021-06-23T00:00:00Z
EMD-30487,3.7,7cwt,2020-08-31T00:00:00Z,2021-06-23T00:00:00Z
EMD-30499,3.15,7cyf,2020-09-03T00:00:00Z,2021-06-23T00:00:00Z
EMD-30582,2.79,7d5i,2020-09-26T00:00:00Z,2021-06-23T00:00:00Z
EMD-30498,3.54,7cye,2020-09-03T00:00:00Z,2021-06-23T00:00:00Z
EMD-30669,3.6,7ej4,2020-11-10T00:00:00Z,2021-06-23T00:00:00Z
EMD-30670,3.4,7ej5,2020-11-10T00:00:00Z,2021-06-23T00:00:00Z
EMD-23282,3.07,7ld5,2021-01-12T00:00:00Z,2021-06-30T00:00:00Z
EMD-22244,2.83,6xlh,2020-06-28T00:00:00Z,2021-06-30T00:00:00Z
EMD-22243,2.71,6xlg,2020-06-28T00:00:00Z,2021-06-30T00:00:00Z
EMD-22242,3.15,6xlf,2020-06-28T00:00:00Z,2021-06-30T00:00:00Z
EMD-11769,4.2,7afl,2020-09-19T00:00:00Z,2021-07-07T00:00:00Z
EMD-11766,3.53,7afi,2020-09-19T00:00:00Z,2021-07-07T00:00:00Z
EMD-11753,2.96,7af5,2020-09-19T00:00:00Z,2021-07-07T00:00:00Z
EMD-11756,2.75,7af8,2020-09-19T00:00:00Z,2021-07-07T00:00:00Z
EMD-11761,3.44,7afd,2020-09-19T00:00:00Z,2021-07-07T00:00:00Z
EMD-11758,2.95,7afa,2020-09-19T00:00:00Z,2021-07-07T00:00:00Z
EMD-11768,4.9,7afk,2020-09-19T00:00:00Z,2021-07-07T00:00:00Z
EMD-11771,3.86,7afn,2020-09-19T00:00:00Z,2021-07-07T00:00:00Z
EMD-11765,3.59,7afh,2020-09-19T00:00:00Z,2021-07-07T00:00:00Z
EMD-23995,3.3,7mtr,2021-05-13T00:00:00Z,2021-07-07T00:00:00Z
EMD-30650,2.4,7dd9,2020-10-28T00:00:00Z,2021-07-14T00:00:00Z
EMD-24237,3.0,7n8i,2021-06-14T00:00:00Z,2021-07-14T00:00:00Z
EMD-30652,2.26,7dde,2020-10-28T00:00:00Z,2021-07-14T00:00:00Z
EMD-30866,2.5,7duq,2021-01-11T00:00:00Z,2021-07-14T00:00:00Z
EMD-31039,3.3,7ea5,2021-03-06T00:00:00Z,2021-07-14T00:00:00Z
EMD-30827,2.2,7drt,2020-12-29T00:00:00Z,2021-07-14T00:00:00Z
EMD-24392,3.27,7rb2,2021-07-05T00:00:00Z,2021-07-14T00:00:00Z
EMD-24391,2.98,7rb0,2021-07-05T00:00:00Z,2021-07-14T00:00:00Z
EMD-31138,3.35,7egq,2021-03-25T00:00:00Z,2021-07-21T00:00:00Z
EMD-30877,2.6,7dw9,2021-01-15T00:00:00Z,2021-07-21T00:00:00Z
EMD-30766,3.2,7dmp,2020-12-05T00:00:00Z,2021-07-21T00:00:00Z
EMD-30266,3.7,,2020-04-29T00:00:00Z,2021-07-21T00:00:00Z
EMD-30265,3.6,,2020-04-29T00:00:00Z,2021-07-21T00:00:00Z
EMD-30264,3.9,,2020-04-29T00:00:00Z,2021-07-21T00:00:00Z
EMD-31187,4.6,,2021-04-12T00:00:00Z,2021-07-21T00:00:00Z
EMD-30388,3.37,7ckm,2020-07-17T00:00:00Z,2021-05-05T00:00:00Z
EMD-30815,3.2,7dq7,2020-12-22T00:00:00Z,2021-05-05T00:00:00Z
EMD-30950,3.3,7e23,2021-02-04T00:00:00Z,2021-05-05T00:00:00Z
EMD-30813,3.6,7dq1,2020-12-22T00:00:00Z,2021-05-05T00:00:00Z
EMD-30812,3.8,7dpz,2020-12-22T00:00:00Z,2021-05-05T00:00:00Z
EMD-30805,3.2,7dpf,2020-12-18T00:00:00Z,2021-05-05T00:00:00Z
EMD-30814,3.8,7dq4,2020-12-22T00:00:00Z,2021-05-05T00:00:00Z
EMD-30806,3.4,7dpg,2020-12-18T00:00:00Z,2021-05-05T00:00:00Z
EMD-30951,3.2,,2021-02-04T00:00:00Z,2021-05-05T00:00:00Z
EMD-30629,3.8,,2020-10-19T00:00:00Z,2021-05-05T00:00:00Z
EMD-31111,3.3,7egb,2021-03-24T00:00:00Z,2021-05-05T00:00:00Z
EMD-23283,3.4,7ldd,2021-01-13T00:00:00Z,2021-05-12T00:00:00Z
EMD-22804,3.41,7kc1,2020-10-04T00:00:00Z,2021-05-12T00:00:00Z
EMD-21959,3.09,6wxh,2020-05-10T00:00:00Z,2021-05-12T00:00:00Z
EMD-23110,3.16,7l1k,2020-12-14T00:00:00Z,2021-05-12T00:00:00Z
EMD-21960,2.84,6wxi,2020-05-10T00:00:00Z,2021-05-12T00:00:00Z
EMD-12820,3.0,7od6,2021-04-28T00:00:00Z,2021-05-26T00:00:00Z
EMD-12821,2.8,7od7,2021-04-28T00:00:00Z,2021-05-26T00:00:00Z
EMD-12810,3.2,7oco,2021-04-28T00:00:00Z,2021-05-26T00:00:00Z
EMD-12815,3.2,7ocw,2021-04-28T00:00:00Z,2021-05-26T00:00:00Z
EMD-12822,3.0,7od8,2021-04-28T00:00:00Z,2021-05-26T00:00:00Z
EMD-12600,3.125,7nur,2021-03-13T00:00:00Z,2021-05-26T00:00:00Z
EMD-12523,4.27,,2021-02-28T00:00:00Z,2021-05-26T00:00:00Z
EMD-12303,3.2,7nfx,2021-02-08T00:00:00Z,2021-06-02T00:00:00Z
EMD-12129,4.4,7bb7,2020-12-17T00:00:00Z,2021-06-02T00:00:00Z
EMD-12128,4.2,7bb6,2020-12-17T00:00:00Z,2021-06-02T00:00:00Z
EMD-12232,4.1,7bnq,2021-01-22T00:00:00Z,2021-06-02T00:00:00Z
EMD-12262,4.8,7nbx,2021-01-28T00:00:00Z,2021-06-02T00:00:00Z
EMD-31218,3.15,7eno,2021-04-18T00:00:00Z,2021-06-02T00:00:00Z
EMD-31219,3.4,7enp,2021-04-18T00:00:00Z,2021-06-02T00:00:00Z
EMD-31041,3.7,,2021-03-06T00:00:00Z,2021-06-02T00:00:00Z
EMD-31042,3.3,,2021-03-06T00:00:00Z,2021-06-02T00:00:00Z
EMD-23199,4.8,,2020-12-23T00:00:00Z,2021-06-09T00:00:00Z
EMD-12736,3.1,7o5h,2021-04-08T00:00:00Z,2021-06-16T00:00:00Z
EMD-12961,3.2,,2021-05-17T00:00:00Z,2021-06-16T00:00:00Z
EMD-23350,3.5,7lht,2021-01-26T00:00:00Z,2021-06-16T00:00:00Z
EMD-13035,3.27,7oqz,2021-06-04T00:00:00Z,2021-06-16T00:00:00Z
EMD-23111,4.0,,2020-12-14T00:00:00Z,2021-06-16T00:00:00Z
EMD-12763,3.1,7o9k,2021-04-16T00:00:00Z,2021-06-30T00:00:00Z
EMD-12746,3.15,7o7f,2021-04-13T00:00:00Z,2021-06-30T00:00:00Z
EMD-12711,3.9,7o3x,2021-04-03T00:00:00Z,2021-06-30T00:00:00Z
EMD-12714,5.0,7o3z,2021-04-03T00:00:00Z,2021-06-30T00:00:00Z
EMD-12713,4.3,7o40,2021-04-03T00:00:00Z,2021-06-30T00:00:00Z
EMD-12710,4.9,7o3w,2021-04-03T00:00:00Z,2021-06-30T00:00:00Z
EMD-12698,4.8,7o24,2021-03-30T00:00:00Z,2021-06-30T00:00:00Z
EMD-12450,3.2,7nky,2021-02-19T00:00:00Z,2021-07-07T00:00:00Z
EMD-12528,3.5,7nqk,2021-03-01T00:00:00Z,2021-07-07T00:00:00Z
EMD-31301,4.0,7eto,2021-05-13T00:00:00Z,2021-07-14T00:00:00Z
EMD-31298,4.0,7etj,2021-05-13T00:00:00Z,2021-07-14T00:00:00Z
EMD-31297,4.2,7et3,2021-05-12T00:00:00Z,2021-07-14T00:00:00Z
EMD-31296,4.2,7et2,2021-05-12T00:00:00Z,2021-07-14T00:00:00Z
EMD-31295,4.5,,2021-05-12T00:00:00Z,2021-07-14T00:00:00Z
EMD-24073,3.2,7mxl,2021-05-19T00:00:00Z,2021-07-21T00:00:00Z
EMD-23871,3.0,7mkf,2021-04-20T00:00:00Z,2021-07-21T00:00:00Z
EMD-24139,3.1,,2021-06-01T00:00:00Z,2021-07-21T00:00:00Z
EMD-24138,3.4,,2021-06-01T00:00:00Z,2021-07-21T00:00:00Z
EMD-24140,3.6,,2021-06-01T00:00:00Z,2021-07-21T00:00:00Z
EMD-31196,3.1,,2021-04-13T00:00:00Z,2021-05-05T00:00:00Z
EMD-31193,3.7,,2021-04-13T00:00:00Z,2021-05-05T00:00:00Z
EMD-31192,2.8,,2021-04-13T00:00:00Z,2021-05-05T00:00:00Z
EMD-31194,3.2,,2021-04-13T00:00:00Z,2021-05-05T00:00:00Z
EMD-31195,3.6,,2021-04-13T00:00:00Z,2021-05-05T00:00:00Z
EMD-23879,3.29,7mjn,2021-04-20T00:00:00Z,2021-05-12T00:00:00Z
EMD-23876,2.73,7mjk,2021-04-20T00:00:00Z,2021-05-12T00:00:00Z
EMD-23877,2.95,7mjl,2021-04-20T00:00:00Z,2021-05-12T00:00:00Z
EMD-23878,2.83,7mjm,2021-04-20T00:00:00Z,2021-05-12T00:00:00Z
EMD-23875,3.32,7mjj,2021-04-20T00:00:00Z,2021-05-12T00:00:00Z
EMD-23874,2.81,7mji,2021-04-20T00:00:00Z,2021-05-12T00:00:00Z
EMD-23873,2.66,7mjh,2021-04-20T00:00:00Z,2021-05-12T00:00:00Z
EMD-23872,2.81,7mjg,2021-04-20T00:00:00Z,2021-05-12T00:00:00Z
EMD-23886,3.0,,2021-04-22T00:00:00Z,2021-05-12T00:00:00Z
EMD-12596,3.6,7nun,2021-03-12T00:00:00Z,2021-05-19T00:00:00Z
EMD-12599,2.8,7nuq,2021-03-12T00:00:00Z,2021-05-19T00:00:00Z
EMD-12594,4.0,7nul,2021-03-12T00:00:00Z,2021-05-19T00:00:00Z
EMD-12595,3.9,7num,2021-03-12T00:00:00Z,2021-05-19T00:00:00Z
EMD-12597,3.9,7nuo,2021-03-12T00:00:00Z,2021-05-19T00:00:00Z
EMD-12738,2.1,7o6e,2021-04-10T00:00:00Z,2021-05-19T00:00:00Z
EMD-12270,2.9,7ncr,2021-01-29T00:00:00Z,2021-05-19T00:00:00Z
EMD-31211,4.4,7enj,2021-04-17T00:00:00Z,2021-05-19T00:00:00Z
EMD-31197,2.97,7en0,2021-04-14T00:00:00Z,2021-05-19T00:00:00Z
EMD-31214,4.0,,2021-04-17T00:00:00Z,2021-05-19T00:00:00Z
EMD-31176,3.02,7ekt,2021-04-06T00:00:00Z,2021-05-19T00:00:00Z
EMD-31212,4.5,,2021-04-17T00:00:00Z,2021-05-19T00:00:00Z
EMD-31205,4.0,,2021-04-16T00:00:00Z,2021-05-19T00:00:00Z
EMD-23838,3.5,7mi3,2021-04-16T00:00:00Z,2021-05-26T00:00:00Z
EMD-23841,3.9,7mi6,2021-04-16T00:00:00Z,2021-05-26T00:00:00Z
EMD-23842,3.7,7mi8,2021-04-16T00:00:00Z,2021-05-26T00:00:00Z
EMD-23844,4.7,,2021-04-16T00:00:00Z,2021-05-26T00:00:00Z
EMD-23970,3.76,7msw,2021-05-12T00:00:00Z,2021-05-26T00:00:00Z
EMD-23971,3.15,7msx,2021-05-12T00:00:00Z,2021-05-26T00:00:00Z
EMD-30880,3.15,7dwb,2021-01-17T00:00:00Z,2021-05-26T00:00:00Z
EMD-31025,3.15,,2021-03-03T00:00:00Z,2021-05-26T00:00:00Z
EMD-12756,2.2,7o7y,2021-04-14T00:00:00Z,2021-06-02T00:00:00Z
EMD-12568,4.6,7nsi,2021-03-07T00:00:00Z,2021-06-02T00:00:00Z
EMD-12569,3.9,7nsj,2021-03-07T00:00:00Z,2021-06-02T00:00:00Z
EMD-12634,3.1,7nwl,2021-03-17T00:00:00Z,2021-06-02T00:00:00Z
EMD-12517,3.82,7npr,2021-02-28T00:00:00Z,2021-06-02T00:00:00Z
EMD-12514,4.03,7np7,2021-02-26T00:00:00Z,2021-06-02T00:00:00Z
EMD-12521,4.48,7npu,2021-02-28T00:00:00Z,2021-06-02T00:00:00Z
EMD-12477,4.0,7nnh,2021-02-24T00:00:00Z,2021-06-02T00:00:00Z
EMD-12877,3.8,7og4,2021-05-06T00:00:00Z,2021-06-23T00:00:00Z
EMD-12872,2.5,7of7,2021-05-04T00:00:00Z,2021-06-23T00:00:00Z
EMD-12918,4.0,7oi3,2021-05-11T00:00:00Z,2021-06-23T00:00:00Z
EMD-12988,4.4,,2021-05-21T00:00:00Z,2021-06-23T00:00:00Z
EMD-12879,3.3,7og6,2021-05-06T00:00:00Z,2021-06-23T00:00:00Z
EMD-12851,3.5,,2021-04-30T00:00:00Z,2021-06-23T00:00:00Z
EMD-12852,3.1,,2021-04-30T00:00:00Z,2021-06-23T00:00:00Z
EMD-11751,2.82,7af3,2020-09-19T00:00:00Z,2021-07-07T00:00:00Z
EMD-11234,3.7,6zji,2020-06-29T00:00:00Z,2021-07-07T00:00:00Z
EMD-31440,3.69,7f3t,2021-06-17T00:00:00Z,2021-06-30T00:00:00Z
EMD-31441,4.0,7f3u,2021-06-17T00:00:00Z,2021-06-30T00:00:00Z
EMD-11265,3.0,6zlg,2020-06-30T00:00:00Z,2021-07-07T00:00:00Z
EMD-31358,3.9,,2021-05-25T00:00:00Z,2021-06-30T00:00:00Z
EMD-31359,3.8,,2021-05-25T00:00:00Z,2021-06-30T00:00:00Z
EMD-12878,3.37,7og5,2021-05-06T00:00:00Z,2021-07-07T00:00:00Z
EMD-12674,4.6,,2021-03-26T00:00:00Z,2021-07-07T00:00:00Z
EMD-12575,3.1,7nsq,2021-03-08T00:00:00Z,2021-07-14T00:00:00Z
EMD-12573,2.9,7nso,2021-03-08T00:00:00Z,2021-07-14T00:00:00Z
EMD-12857,3.05,7oe1,2021-04-30T00:00:00Z,2021-07-14T00:00:00Z
EMD-12856,2.69,7oe0,2021-04-30T00:00:00Z,2021-07-14T00:00:00Z
EMD-12916,2.76,7oi0,2021-05-11T00:00:00Z,2021-07-14T00:00:00Z
EMD-12854,3.74,,2021-04-30T00:00:00Z,2021-07-14T00:00:00Z
EMD-11304,3.5,,2020-07-05T00:00:00Z,2021-07-14T00:00:00Z
EMD-31049,3.5,7eb2,2021-03-08T00:00:00Z,2021-05-05T00:00:00Z
EMD-23540,2.9,7lvq,2021-02-26T00:00:00Z,2021-05-05T00:00:00Z
EMD-23566,3.44,7lx5,2021-03-03T00:00:00Z,2021-05-05T00:00:00Z
EMD-23530,4.5,7lv9,2021-02-24T00:00:00Z,2021-05-05T00:00:00Z
EMD-23567,2.9,,2021-03-03T00:00:00Z,2021-05-05T00:00:00Z
EMD-30489,2.8,7cx2,2020-09-01T00:00:00Z,2021-05-05T00:00:00Z
EMD-30992,2.1,,2021-02-18T00:00:00Z,2021-05-05T00:00:00Z
EMD-11150,3.1,6zbc,2020-06-08T00:00:00Z,2021-05-19T00:00:00Z
EMD-11156,3.3,6zbj,2020-06-08T00:00:00Z,2021-05-19T00:00:00Z
EMD-11151,3.21,6zbd,2020-06-08T00:00:00Z,2021-05-19T00:00:00Z
EMD-11154,3.2,6zbg,2020-06-08T00:00:00Z,2021-05-19T00:00:00Z
EMD-11153,3.2,6zbf,2020-06-08T00:00:00Z,2021-05-19T00:00:00Z
EMD-11152,3.3,6zbe,2020-06-08T00:00:00Z,2021-05-19T00:00:00Z
EMD-11155,3.6,6zbh,2020-06-08T00:00:00Z,2021-05-19T00:00:00Z
EMD-11157,3.6,6zbl,2020-06-08T00:00:00Z,2021-05-19T00:00:00Z
EMD-11084,4.43,,2020-05-27T00:00:00Z,2021-05-19T00:00:00Z
EMD-12868,2.7,7of3,2021-05-04T00:00:00Z,2021-05-19T00:00:00Z
EMD-22441,4.1,7jqq,2020-08-11T00:00:00Z,2021-05-19T00:00:00Z
EMD-12824,3.1,,2021-04-28T00:00:00Z,2021-05-19T00:00:00Z
EMD-12823,2.9,,2021-04-28T00:00:00Z,2021-05-19T00:00:00Z
EMD-31204,4.07,7ena,2021-04-16T00:00:00Z,2021-05-26T00:00:00Z
EMD-31207,4.13,7enc,2021-04-16T00:00:00Z,2021-05-26T00:00:00Z
EMD-11633,4.5,7a4h,2020-08-19T00:00:00Z,2021-06-02T00:00:00Z
EMD-11631,3.5,7a4f,2020-08-19T00:00:00Z,2021-06-02T00:00:00Z
EMD-11632,4.2,7a4g,2020-08-19T00:00:00Z,2021-06-02T00:00:00Z
EMD-31135,2.7,7egk,2021-03-24T00:00:00Z,2021-05-26T00:00:00Z
EMD-12896,3.8,7oh7,2021-05-09T00:00:00Z,2021-06-09T00:00:00Z
EMD-21961,2.76,6wxl,2020-05-11T00:00:00Z,2021-06-09T00:00:00Z
EMD-21870,3.6,6wqh,2020-04-28T00:00:00Z,2021-06-09T00:00:00Z
EMD-23112,4.6,,2020-12-14T00:00:00Z,2021-06-09T00:00:00Z
EMD-23113,4.4,,2020-12-14T00:00:00Z,2021-06-09T00:00:00Z
EMD-12604,3.0,7nvh,2021-03-15T00:00:00Z,2021-06-16T00:00:00Z
EMD-31231,4.3,7eou,2021-04-22T00:00:00Z,2021-06-30T00:00:00Z
EMD-31230,3.8,7eot,2021-04-22T00:00:00Z,2021-06-30T00:00:00Z
EMD-31228,4.0,7eor,2021-04-22T00:00:00Z,2021-06-30T00:00:00Z
EMD-31229,3.9,7eos,2021-04-22T00:00:00Z,2021-06-30T00:00:00Z
EMD-31354,3.7,,2021-05-25T00:00:00Z,2021-06-30T00:00:00Z
EMD-31302,2.87,,2021-05-13T00:00:00Z,2021-06-30T00:00:00Z
EMD-31356,3.8,,2021-05-25T00:00:00Z,2021-06-30T00:00:00Z
EMD-31357,3.6,,2021-05-25T00:00:00Z,2021-06-30T00:00:00Z
EMD-31355,3.6,,2021-05-25T00:00:00Z,2021-06-30T00:00:00Z
EMD-12657,4.6,7nyx,2021-03-23T00:00:00Z,2021-07-07T00:00:00Z
EMD-12656,3.1,7nyw,2021-03-23T00:00:00Z,2021-07-07T00:00:00Z
EMD-23115,3.4,7l1q,2020-12-15T00:00:00Z,2021-07-21T00:00:00Z
EMD-23116,3.1,7l1r,2020-12-15T00:00:00Z,2021-07-21T00:00:00Z
EMD-23117,3.6,7l1s,2020-12-15T00:00:00Z,2021-07-21T00:00:00Z
EMD-31110,4.1,7ega,2021-03-24T00:00:00Z,2021-05-05T00:00:00Z
EMD-11441,2.9,6zv6,2020-07-24T00:00:00Z,2021-05-12T00:00:00Z
EMD-11440,3.1,6zuo,2020-07-23T00:00:00Z,2021-05-12T00:00:00Z
EMD-11442,2.98,,2020-07-24T00:00:00Z,2021-05-12T00:00:00Z
EMD-11446,3.17,,2020-07-24T00:00:00Z,2021-05-12T00:00:00Z
EMD-11447,3.3,,2020-07-24T00:00:00Z,2021-05-12T00:00:00Z
EMD-11444,2.98,,2020-07-24T00:00:00Z,2021-05-12T00:00:00Z
EMD-11445,3.14,,2020-07-24T00:00:00Z,2021-05-12T00:00:00Z
EMD-11443,2.96,,2020-07-24T00:00:00Z,2021-05-12T00:00:00Z
EMD-11951,2.877,7azy,2020-11-17T00:00:00Z,2021-05-19T00:00:00Z
EMD-12087,2.8,7b7u,2020-12-11T00:00:00Z,2021-05-19T00:00:00Z
EMD-12172,2.4,7bg7,2021-01-06T00:00:00Z,2021-05-19T00:00:00Z
EMD-12138,3.1,7bc4,2020-12-18T00:00:00Z,2021-05-19T00:00:00Z
EMD-12171,2.6,7bg6,2021-01-06T00:00:00Z,2021-05-19T00:00:00Z
EMD-12139,3.1,7bc5,2020-12-18T00:00:00Z,2021-05-19T00:00:00Z
EMD-11812,4.0,7akd,2020-09-30T00:00:00Z,2021-05-19T00:00:00Z
EMD-11813,3.8,7akj,2020-10-01T00:00:00Z,2021-05-19T00:00:00Z
EMD-22997,2.88,7kqe,2020-11-15T00:00:00Z,2021-05-26T00:00:00Z
EMD-22993,2.42,7kqb,2020-11-14T00:00:00Z,2021-05-26T00:00:00Z
EMD-22994,3.3,,2020-11-14T00:00:00Z,2021-05-26T00:00:00Z
EMD-22789,4.2,,2020-10-02T00:00:00Z,2021-05-26T00:00:00Z
EMD-12825,3.2,,2021-04-28T00:00:00Z,2021-05-26T00:00:00Z
EMD-22872,2.8,7kh0,2020-10-19T00:00:00Z,2021-05-26T00:00:00Z
EMD-22656,3.2,7k3r,2020-09-12T00:00:00Z,2021-05-26T00:00:00Z
EMD-12758,2.9,7o80,2021-04-14T00:00:00Z,2021-06-02T00:00:00Z
EMD-12757,2.4,7o7z,2021-04-14T00:00:00Z,2021-06-02T00:00:00Z
EMD-12759,3.1,7o81,2021-04-14T00:00:00Z,2021-06-02T00:00:00Z
EMD-12867,2.7,7of2,2021-05-04T00:00:00Z,2021-06-02T00:00:00Z
EMD-12819,2.8,7od4,2021-04-28T00:00:00Z,2021-06-02T00:00:00Z
EMD-12762,3.25,,2021-04-14T00:00:00Z,2021-06-02T00:00:00Z
EMD-12938,2.4,7oj5,2021-05-13T00:00:00Z,2021-06-02T00:00:00Z
EMD-12846,3.1,7ods,2021-04-30T00:00:00Z,2021-06-23T00:00:00Z
EMD-12847,3.1,7odt,2021-04-30T00:00:00Z,2021-06-23T00:00:00Z
EMD-12845,2.9,7odr,2021-04-30T00:00:00Z,2021-06-23T00:00:00Z
EMD-12848,3.1,,2021-04-30T00:00:00Z,2021-06-23T00:00:00Z
EMD-12768,3.2,,2021-04-19T00:00:00Z,2021-06-23T00:00:00Z
EMD-12769,2.9,,2021-04-19T00:00:00Z,2021-06-23T00:00:00Z
EMD-12770,2.8,,2021-04-19T00:00:00Z,2021-06-23T00:00:00Z
EMD-12850,3.3,,2021-04-30T00:00:00Z,2021-06-23T00:00:00Z
EMD-12849,3.5,,2021-04-30T00:00:00Z,2021-06-23T00:00:00Z
EMD-30925,2.84,7dz7,2021-01-23T00:00:00Z,2021-06-30T00:00:00Z
EMD-30926,3.16,7dz8,2021-01-23T00:00:00Z,2021-06-30T00:00:00Z
EMD-30909,3.14,7dxh,2021-01-18T00:00:00Z,2021-06-30T00:00:00Z
EMD-30928,3.6,7dzq,2021-01-25T00:00:00Z,2021-06-30T00:00:00Z
EMD-23654,2.5,7m3g,2021-03-18T00:00:00Z,2021-06-30T00:00:00Z
EMD-30902,3.14,7dxa,2021-01-18T00:00:00Z,2021-06-30T00:00:00Z
EMD-23655,4.1,7m3j,2021-03-18T00:00:00Z,2021-06-30T00:00:00Z
EMD-30656,2.84,7ddq,2020-10-29T00:00:00Z,2021-06-30T00:00:00Z
EMD-23698,3.6,7m6j,2021-03-25T00:00:00Z,2021-07-07T00:00:00Z
EMD-12633,3.13,7nwi,2021-03-16T00:00:00Z,2021-07-07T00:00:00Z
EMD-11640,4.2,7a4p,2020-08-20T00:00:00Z,2021-07-28T00:00:00Z
EMD-24299,3.95,7r7n,2021-06-25T00:00:00Z,2021-07-21T00:00:00Z
EMD-20995,3.06,6v0e,2019-11-18T00:00:00Z,2020-05-06T00:00:00Z
EMD-20998,3.6,6v0h,2019-11-18T00:00:00Z,2020-05-06T00:00:00Z
EMD-20997,3.03,6v0g,2019-11-18T00:00:00Z,2020-05-06T00:00:00Z
EMD-20999,3.43,6v0i,2019-11-18T00:00:00Z,2020-05-06T00:00:00Z
EMD-20996,2.96,6v0f,2019-11-18T00:00:00Z,2020-05-06T00:00:00Z
EMD-20994,3.49,6v0d,2019-11-18T00:00:00Z,2020-05-06T00:00:00Z
EMD-20278,3.01,6p9y,2019-06-10T00:00:00Z,2020-02-05T00:00:00Z
EMD-0993,2.65,,2020-02-03T00:00:00Z,2020-02-19T00:00:00Z
EMD-10651,3.29,6xyp,2020-01-30T00:00:00Z,2020-02-12T00:00:00Z
EMD-10652,3.09,6xyq,2020-01-30T00:00:00Z,2020-02-12T00:00:00Z
EMD-10650,2.6,6xyo,2020-01-30T00:00:00Z,2020-02-12T00:00:00Z
EMD-4842,3.2,6re5,2019-04-12T00:00:00Z,2019-07-03T00:00:00Z
EMD-4817,2.9,6rdg,2019-04-12T00:00:00Z,2019-07-03T00:00:00Z
EMD-4844,3.1,6re7,2019-04-12T00:00:00Z,2019-07-03T00:00:00Z
EMD-4838,3.2,6re1,2019-04-12T00:00:00Z,2019-07-03T00:00:00Z
EMD-4850,3.0,6red,2019-04-12T00:00:00Z,2019-07-03T00:00:00Z
EMD-4812,2.8,6rdb,2019-04-12T00:00:00Z,2019-07-03T00:00:00Z
EMD-3953,3.1,6eti,2017-10-26T00:00:00Z,2018-04-11T00:00:00Z
EMD-4828,4.1,6rdr,2019-04-12T00:00:00Z,2019-07-03T00:00:00Z
EMD-4849,3.3,6rec,2019-04-12T00:00:00Z,2019-07-03T00:00:00Z
EMD-4843,3.4,6re6,2019-04-12T00:00:00Z,2019-07-03T00:00:00Z
EMD-4853,3.1,6rep,2019-04-12T00:00:00Z,2019-07-03T00:00:00Z
EMD-4814,3.2,6rdd,2019-04-12T00:00:00Z,2019-07-03T00:00:00Z
EMD-4826,2.8,6rdp,2019-04-12T00:00:00Z,2019-07-03T00:00:00Z
EMD-4847,3.6,6rea,2019-04-12T00:00:00Z,2019-07-03T00:00:00Z
EMD-4808,2.73,6rd7,2019-04-12T00:00:00Z,2019-07-03T00:00:00Z
EMD-4807,2.75,6rd6,2019-04-12T00:00:00Z,2019-07-03T00:00:00Z
EMD-20484,2.8,6puy,2019-07-18T00:00:00Z,2020-02-12T00:00:00Z
EMD-10676,3.39,6y3y,2020-02-19T00:00:00Z,2020-04-08T00:00:00Z
EMD-10835,1.98,6yl3,2020-04-06T00:00:00Z,2020-05-06T00:00:00Z
EMD-10736,2.0,,2020-03-09T00:00:00Z,2020-04-08T00:00:00Z
EMD-10898,2.5,6ysi,2020-04-22T00:00:00Z,2020-09-16T00:00:00Z
EMD-10809,2.7,6yhs,2020-03-30T00:00:00Z,2020-09-16T00:00:00Z
EMD-10869,2.9,6ypu,2020-04-16T00:00:00Z,2020-09-16T00:00:00Z
EMD-10915,3.0,6ytf,2020-04-24T00:00:00Z,2020-09-16T00:00:00Z
EMD-10914,2.7,6yt9,2020-04-24T00:00:00Z,2020-09-16T00:00:00Z
EMD-10892,3.0,6ys5,2020-04-21T00:00:00Z,2020-09-16T00:00:00Z
EMD-10675,1.86,,2020-02-17T00:00:00Z,2020-06-24T00:00:00Z
EMD-10907,3.2,6yst,2020-04-23T00:00:00Z,2020-08-19T00:00:00Z
EMD-10906,2.6,6yss,2020-04-23T00:00:00Z,2020-08-19T00:00:00Z
EMD-10905,3.1,6ysr,2020-04-23T00:00:00Z,2020-08-19T00:00:00Z
EMD-10908,3.7,6ysu,2020-04-23T00:00:00Z,2020-08-19T00:00:00Z
EMD-0919,2.66,6lmt,2019-12-26T00:00:00Z,2020-07-29T00:00:00Z
EMD-0923,3.4,6lmx,2019-12-26T00:00:00Z,2020-07-29T00:00:00Z
EMD-0922,3.4,6lmw,2019-12-26T00:00:00Z,2020-07-29T00:00:00Z
EMD-4658,2.92,6qw6,2019-03-05T00:00:00Z,2019-04-17T00:00:00Z
EMD-10129,1.9,6sae,2019-07-16T00:00:00Z,2019-09-18T00:00:00Z
EMD-10130,2.0,6sag,2019-07-16T00:00:00Z,2019-09-18T00:00:00Z
EMD-4675,3.8,,2019-03-08T00:00:00Z,2019-04-24T00:00:00Z
EMD-4673,2.9,,2019-03-08T00:00:00Z,2019-04-24T00:00:00Z
